chr	start	end	number_of_dms	hypermethylated_samples	hypomethylated_samples	methylation_level_EPI.103	methylation_level_EPI.104	methylation_level_EPI.111	methylation_level_EPI.113	methylation_level_EPI.119	methylation_level_EPI.120	methylation_level_EPI.135	methylation_level_EPI.136	methylation_level_EPI.127	methylation_level_EPI.128	methylation_level_EPI.143	methylation_level_EPI.145	methylation_level_EPI.41	methylation_level_EPI.42	methylation_level_EPI.43	methylation_level_EPI.44	methylation_level_EPI.151	methylation_level_EPI.152	methylation_level_EPI.153	methylation_level_EPI.154	methylation_level_EPI.181	methylation_level_EPI.182	methylation_level_EPI.184	methylation_level_EPI.185	methylation_level_EPI.159	methylation_level_EPI.160	methylation_level_EPI.161	methylation_level_EPI.162	methylation_level_EPI.167	methylation_level_EPI.168	methylation_level_EPI.169	methylation_level_EPI.170	methylation_level_EPI.175	methylation_level_EPI.176	methylation_level_EPI.187	methylation_level_EPI.188	methylation_level_EPI.193	methylation_level_EPI.194	methylation_level_EPI.199	methylation_level_EPI.200	methylation_level_EPI.205	methylation_level_EPI.206	methylation_level_EPI.208	methylation_level_EPI.209	methylation_level_EPI.214	methylation_level_EPI.215	methylation_level_EPI.220	methylation_level_EPI.221	methylation_level_EPI.226	methylation_level_EPI.227	methylation_level_EPI.229	methylation_level_EPI.230
Scaffold_01	79037441	79037474	8	EPI-104,EPI-119,EPI-167,EPI-209,EPI-230,EPI-128,EPI-153,EPI-220,EPI-229		0	0.0546875	0	0	0.1	0	0.00847457627118644	0	0	0.209302325581395	0	0.037037037037037	0.01	0.00826446280991736	0.0363636363636364	0.0192307692307692	0.0465116279069767	0.0333333333333333	0.0425531914893617	0	0.021505376344086	0.00961538461538462	0	0	0	0	0.0128205128205128	0	0.0434782608695652	0.00709219858156028	0	0.0189873417721519	0.0127388535031847	0.00714285714285714	0.00684931506849315	0.0078740157480315	0.0104166666666667	0	0.0105263157894737	0.0241935483870968	0.0253164556962025	0.0104166666666667	0	0.0833333333333333	0.0104166666666667	0.0307692307692308	0.0597014925373134	0.0142857142857143	0	0	0.0537634408602151	0.0625
Scaffold_01	79813610	79813816	8	EPI-41,EPI-42,EPI-153,EPI-154,EPI-208,EPI-214,EPI-226,EPI-43,EPI-151,EPI-161,EPI-209,EPI-159,EPI-162,EPI-175,EPI-230	EPI-104	0.00518134715025907	0	0	0	0.0481927710843374	0.00418410041841004	0.00290697674418605	0.0151057401812689	0.0480769230769231	0.00694444444444444	0.0276497695852535	0.00343642611683849	0.0935251798561151	0.191489361702128	0.12	NA	0.185185185185185	0.0437158469945355	0.15625	0.0857142857142857	0	0.038961038961039	0	0	0.148148148148148	0.0186915887850467	0.0725806451612903	0.0701754385964912	0	0.0172413793103448	0	0	0.0769230769230769	0	0	0.0280373831775701	0.0112359550561798	0	0	0.0512820512820513	0.0454545454545455	0	0.0783132530120482	0.135338345864662	0.0649350649350649	0	0	0	0.0862068965517241	0.0517241379310345	0	0.105882352941176
Scaffold_01	81511334	81511426	6	EPI-104,EPI-154,EPI-187,EPI-44,EPI-193,EPI-200,EPI-221	EPI-113,EPI-160,EPI-208,EPI-120	0	0.287878787878788	0.0232558139534884	0.00819672131147541	0.037037037037037	0.037593984962406	0.0491803278688525	0.0545454545454545	0.139344262295082	NA	0.0194174757281553	0.12	NA	0	0	0.295774647887324	0.027027027027027	0.0396039603960396	0.00952380952380952	0.257575757575758	0.0588235294117647	0.103703703703704	0.0266666666666667	NA	0.0277777777777778	0	0.0181818181818182	NA	NA	0.0454545454545455	0.02	0	0.0133333333333333	0	0.5	0.06	0.288888888888889	0	NA	0.226415094339623	0	0	0.0078740157480315	NA	0.0363636363636364	0	0.0333333333333333	0.216216216216216	NA	0.0238095238095238	0	0
Scaffold_01	82706709	82706922	6	EPI-119,EPI-120,EPI-182,EPI-194,EPI-111,EPI-41,EPI-176,EPI-206,EPI-175		0.0476190476190476	0	0.0952380952380952	0.0434782608695652	0.300884955752212	0.0952380952380952	0	0.0363636363636364	0.025	0.0192307692307692	NA	0.0434782608695652	0.578947368421053	0.0294117647058824	0.0571428571428571	NA	0	0	0	0	0	0.243243243243243	0	0.5	NA	0	0	0	0	0.2	0.0151515151515152	NA	0.714285714285714	0.176470588235294	0.0526315789473684	NA	0.0125	0.211538461538462	0	0	0	0.448275862068966	0	0.0208333333333333	0	0	NA	0	0.0869565217391304	NA	0	0.0416666666666667
Scaffold_01	82861232	82861264	4	EPI-160,EPI-167,EPI-168,EPI-43		0	0	0.0120481927710843	0	0	0	0.0142857142857143	0	0.0149253731343284	0	0	0	0	0	0.0612244897959184	0	0	0.0161290322580645	0	0.024390243902439	0	0	0	NA	0	0.164179104477612	0	0.0285714285714286	0.0350877192982456	0.0512820512820513	0.0363636363636364	0	0	0	0	0	0.0196078431372549	0	0	0	0	0	0.0112359550561798	0	0	0	0	0	0	0	0.0181818181818182	0
Scaffold_01	87047111	87047156	6	EPI-154,EPI-167,EPI-208,EPI-220,EPI-230,EPI-176		0	0	0	0.016260162601626	0	NA	0.0229885057471264	0	0	0	0	0.0470588235294118	0	0	NA	0.2	0	0	0.0606060606060606	0.238095238095238	0.0615384615384615	0	0.0163934426229508	0.0256410256410256	0.0547945205479452	0	0.1	NA	0.135135135135135	0.0178571428571429	0.0727272727272727	0.0476190476190476	0.111111111111111	0.113207547169811	0	0	0.0114942528735632	0.0526315789473684	0.1	NA	NA	0	0.274509803921569	0.0535714285714286	0.0588235294117647	0.0158730158730159	0.133333333333333	0.0769230769230769	0	0.024390243902439	NA	0.120689655172414
Scaffold_01	88784274	88784413	4	EPI-136,EPI-42,EPI-175,EPI-226,EPI-41,EPI-151,EPI-188		0.0377358490566038	0.0810810810810811	0.0408163265306122	0	0.0198019801980198	0.0384615384615385	0	0.114285714285714	0	0	0	0	0.171428571428571	0.435897435897436	0.0625	NA	0.2	0	0.15	0	NA	0.0147058823529412	0.15	0	0	0.0333333333333333	0.0384615384615385	0.0666666666666667	0.0545454545454545	0	0.037037037037037	0.0606060606060606	0.138461538461538	0.0108695652173913	0.0714285714285714	0.230769230769231	0	0.15	NA	0.0833333333333333	0.142857142857143	0.103448275862069	0.0588235294117647	0	0.0645161290322581	0	0.1	0.1875	0.230769230769231	0.208333333333333	0.217391304347826	NA
Scaffold_02	1592508	1592571	5	EPI-111,EPI-128,EPI-152,EPI-127,EPI-199		0	0	0.0294117647058824	0	0	NA	0	0	0.0784313725490196	0.268292682926829	0.0175438596491228	0.05	0	0	NA	0	0	0.152542372881356	0.0153846153846154	0	0	0	0	0.1	0	0	NA	0	0.0338983050847458	0	0	0	0.0181818181818182	0	0	0	0.0588235294117647	0	0.222222222222222	0	0	0	0	NA	0	NA	0	0	0	0.032258064516129	0	0
Scaffold_02	1593065	1593378	12	EPI-145,EPI-152,EPI-168,EPI-199,EPI-230,EPI-188,EPI-193,EPI-128		0	0	0.0133928571428571	0.00170648464163823	0.00218818380743982	0.0137362637362637	0	0.0031055900621118	0.0352564102564103	0.0381679389312977	0	0.104046242774566	0.0132450331125828	0	0.00378787878787879	0.00869565217391304	0.0066079295154185	0.0780346820809249	0.0115384615384615	0.0220588235294118	0.00431034482758621	0.00783289817232376	0.0101010101010101	0.00649350649350649	0.00326797385620915	0.00508905852417303	0.00423728813559322	0.00561797752808989	0.00881057268722467	0.0899470899470899	0.00568181818181818	0.00259067357512953	0	0	0.00207900207900208	0.0169491525423729	0.0358744394618834	0.0028735632183908	0.177966101694915	0.00896860986547085	0	0.00964630225080386	0.0179775280898876	0.003584229390681	0.00491400491400491	0.00409836065573771	0	0.00425531914893617	0.0161290322580645	0.0128205128205128	0	0.0477815699658703
Scaffold_02	2233383	2233403	3	EPI-43,EPI-185,EPI-206,EPI-215,EPI-220		0	0	0	0.0285714285714286	0.0476190476190476	0	0.0769230769230769	0.0789473684210526	0.0416666666666667	0	0	0	0.0769230769230769	0.0425531914893617	0.254901960784314	0.181818181818182	0.184210526315789	0.0344827586206897	0	0.181818181818182	0	0.1875	0.0512820512820513	0.272727272727273	0	0.025	NA	0	0.115384615384615	0.119047619047619	0.127272727272727	0.0416666666666667	0.153846153846154	0.03125	0	0	0.107142857142857	0.037037037037037	0	0.153846153846154	0.137931034482759	0.232558139534884	0	0.0714285714285714	0.0909090909090909	0.34375	0.571428571428571	0.16	0.162162162162162	NA	0.161290322580645	0
Scaffold_02	5269396	5269441	7	EPI-43,EPI-44,EPI-151,EPI-160,EPI-168,EPI-206,EPI-209,EPI-215,EPI-226,EPI-152	EPI-111,EPI-120,EPI-128,EPI-143,EPI-145,EPI-184,EPI-176	0.0461538461538462	0.0376344086021505	0.00847457627118644	0.083743842364532	0.0398009950248756	0.019047619047619	0.0402010050251256	0.0531914893617021	0.0837004405286344	0.0043859649122807	0.0163934426229508	0.0292682926829268	0.0470588235294118	0.0704225352112676	0.230769230769231	0.382978723404255	0.141176470588235	0.0864197530864197	0.06	0.113924050632911	0.0710382513661202	0.03690036900369	0	0.0845070422535211	0.0192307692307692	0.105263157894737	0.0461538461538462	0.0526315789473684	0.0416666666666667	0.254385964912281	0.0666666666666667	0.0689655172413793	0.0855263157894737	0.0222222222222222	0.0503597122302158	0.0862068965517241	0.0350877192982456	0.0296296296296296	0.0315789473684211	0.025	0.0246913580246914	0.198473282442748	0.034965034965035	0.111111111111111	0.0619469026548673	0.148148148148148	0.0655737704918033	0	0.146666666666667	0	0.115942028985507	0.0602409638554217
Scaffold_02	5762764	5762774	4	EPI-152,EPI-153,EPI-159,EPI-167,EPI-175,EPI-199,EPI-206,EPI-226,EPI-229	EPI-113,EPI-136,EPI-127,EPI-128,EPI-145	0.0202020202020202	0.0142857142857143	0.0170940170940171	0.0072992700729927	0.0317460317460317	0.0331491712707182	0.036697247706422	0	0	0.00840336134453781	0.048	0	0.0714285714285714	0	0.0588235294117647	NA	0.0952380952380952	0.109090909090909	0.230769230769231	0	0.0142857142857143	0.0363636363636364	0	NA	0.214285714285714	0.0476190476190476	0	0	0.112903225806452	0	0	0.08	0.111111111111111	0.0206185567010309	0.0263157894736842	0.0731707317073171	0	0.0666666666666667	0.28	0.0285714285714286	NA	0.137931034482759	0.0212765957446809	0.0760869565217391	0.0181818181818182	0	0.102564102564103	0	0.133333333333333	0.0588235294117647	0.205882352941176	0.015625
Scaffold_02	6653075	6654083	35	EPI-111,EPI-120,EPI-182,EPI-119,EPI-185	EPI-104	0.0123456790123457	0.0036036036036036	0.14859437751004	0.0100755667506297	0.0104166666666667	0.212071778140294	0.0100603621730382	0.00378071833648393	0.00573065902578797	0.0104166666666667	0.00749063670411985	0.00558659217877095	0	0.0168776371308017	0	0	0.00813008130081301	0.00591715976331361	0.0126582278481013	0.0177514792899408	0.00334448160535117	0.0249221183800623	0.0040650406504065	0.133333333333333	0	0.0106007067137809	0	0	0.0126582278481013	0	0.0120481927710843	0	0	0.0196078431372549	0.0175438596491228	0.0170454545454545	0.0123456790123457	0.00619195046439629	0.0204081632653061	0.0142857142857143	0.0235294117647059	0	0.0153061224489796	0.0137614678899083	0.0255009107468124	0.0048780487804878	0.0181818181818182	0	0	0.0119047619047619	0.010752688172043	0.0236220472440945
Scaffold_02	7847749	7847768	3	EPI-119,EPI-43,EPI-152,EPI-153,EPI-187,EPI-170	EPI-182,EPI-184,EPI-176,EPI-194,EPI-128	0.813953488372093	0.714285714285714	0.72972972972973	0.875	0.869565217391304	0.689655172413793	0.642857142857143	0.714285714285714	0.714285714285714	0.583333333333333	0.85	0.821428571428571	0.8	0.605263157894737	1	0.833333333333333	0.745098039215686	0.911764705882353	0.928571428571429	0.652173913043478	0.716981132075472	0.523809523809524	0.558139534883721	0.652173913043478	0.8	0.689655172413793	0.904761904761905	0.84	0.692307692307692	0.677966101694915	0.657894736842105	0.947368421052632	0.675675675675676	0.527777777777778	0.904761904761905	0.714285714285714	0.676470588235294	0.588235294117647	0.878787878787879	0.814814814814815	0.6	0.666666666666667	0.782608695652174	0.73469387755102	0.62962962962963	0.823529411764706	0.733333333333333	0.777777777777778	0.846153846153846	0.772727272727273	0.852941176470588	0.767441860465116
Scaffold_02	9754700	9754719	3	EPI-43,EPI-44,EPI-182,EPI-187,EPI-229	EPI-104,EPI-119,EPI-135,EPI-194,EPI-127,EPI-143	0.555555555555556	0.4	0.682926829268293	0.619047619047619	0.219512195121951	0.75	0.258064516129032	0.5	0.36	0.607142857142857	0.36	0.666666666666667	0.684210526315789	0.680851063829787	0.736842105263158	0.8	0.511111111111111	0.5	0.564102564102564	0.571428571428571	0.37037037037037	0.806451612903226	0.580645161290323	0.444444444444444	0.684210526315789	0.76	NA	0.3	0.625	0.444444444444444	0.583333333333333	0.5	0.516129032258065	0.545454545454545	0.818181818181818	0.533333333333333	0.666666666666667	0.318181818181818	NA	0.490566037735849	0.619047619047619	0.644444444444444	0.625	0.567567567567568	0.615384615384615	0.5	0.588235294117647	0.666666666666667	NA	0.75	0.882352941176471	0.464285714285714
Scaffold_02	9781227	9781260	3	EPI-41,EPI-42,EPI-200,EPI-206,EPI-209,EPI-215,EPI-153,EPI-184,EPI-229	EPI-103,EPI-104,EPI-111,EPI-161,EPI-143,EPI-145,EPI-160,EPI-167	0.05	0.222222222222222	0.285714285714286	0.304347826086957	0.466666666666667	0.413793103448276	0.308823529411765	0.307692307692308	0.448275862068966	0.423913043478261	0.298850574712644	0.25	0.678571428571429	0.627906976744186	0.4	0.428571428571429	0.511627906976744	0.457627118644068	0.59375	0.476190476190476	0.409836065573771	0.381578947368421	0.625	0.166666666666667	0.36	0.2	0.184210526315789	0.341463414634146	0.253731343283582	0.3	0.310344827586207	0.276595744680851	0.511111111111111	0.490909090909091	0.551724137931034	0.256410256410256	0.36734693877551	0.511111111111111	0.125	0.742857142857143	0.28	0.647058823529412	0.266666666666667	0.647058823529412	0.478260869565217	0.794871794871795	0.513513513513513	0.461538461538462	0.222222222222222	0.6	0.615384615384615	0.450980392156863
Scaffold_02	10983130	10983176	3	EPI-111,EPI-113,EPI-120,EPI-151,EPI-170,EPI-205,EPI-143		0.0384615384615385	0	0.375	0.163265306122449	0.0666666666666667	0.272727272727273	0.0697674418604651	0.153846153846154	0	0.0833333333333333	0.185185185185185	0	0	0.0461538461538462	0.111111111111111	NA	0.170731707317073	0	0.1	0.1	0.03125	0.0967741935483871	0	NA	NA	0.0232558139534884	0.2	0	0.0333333333333333	0	0	0.32258064516129	0	0	0	0.0357142857142857	0	0	NA	0.136363636363636	0.272727272727273	NA	0	0	0.0277777777777778	0	0.0740740740740741	NA	0.157894736842105	0	0	0
Scaffold_02	11278238	11278372	5	EPI-127,EPI-128,EPI-104,EPI-111,EPI-41,EPI-167,EPI-175,EPI-113,EPI-159,EPI-176	EPI-136,EPI-120,EPI-209,EPI-119,EPI-154	0	0.30188679245283	0.594594594594595	0.342105263157895	0.142857142857143	0.170212765957447	0.307692307692308	0.0476190476190476	0.457142857142857	0.487179487179487	0.372093023255814	0.458333333333333	0.578947368421053	0.266666666666667	0	NA	0	0.166666666666667	0.285714285714286	0	0.130434782608696	0.0344827586206897	0	NA	0.6	0	NA	0.222222222222222	0.55	0	0	0.285714285714286	0.566666666666667	0.6	0.121212121212121	0.4	0	0.0285714285714286	NA	0.216216216216216	0	0	0.375	0.0303030303030303	0.285714285714286	0	0.166666666666667	0.428571428571429	NA	0	NA	0.166666666666667
Scaffold_02	13370130	13370136	3	EPI-127,EPI-42,EPI-44,EPI-209,EPI-214,EPI-215,EPI-227	EPI-113,EPI-152,EPI-160	0.65	0.625	0.479166666666667	0.4	0.65	0.515151515151515	0.452380952380952	0.6875	0.757575757575758	0.594594594594595	0.515151515151515	0.722222222222222	0.540540540540541	0.73469387755102	0.60377358490566	0.857142857142857	0.645161290322581	0.390243902439024	0.375	0.777777777777778	0.54	0.571428571428571	0.444444444444444	0.416666666666667	0.375	0.378787878787879	0.388888888888889	0.555555555555556	0.551724137931034	0.692307692307692	0.666666666666667	0.51063829787234	0.407407407407407	0.574074074074074	0.724137931034483	0.457142857142857	0.595744680851064	0.51219512195122	0.481481481481481	0.571428571428571	0.424242424242424	0.681818181818182	0.717948717948718	0.902439024390244	0.733333333333333	0.810810810810811	0.545454545454545	0.534883720930233	0.555555555555556	0.807692307692308	0.466666666666667	0.511627906976744
Scaffold_02	13615003	13615152	3	EPI-113,EPI-143	EPI-136,EPI-215,EPI-119,EPI-160	0.8	0.795180722891566	0.827586206896552	0.920454545454545	0.631578947368421	0.938271604938272	0.851851851851852	0.701298701298701	0.878048780487805	0.816901408450704	0.921052631578947	0.867469879518072	0.757575757575758	0.790909090909091	0.854545454545454	0.862068965517241	0.727272727272727	0.777777777777778	0.8	0.4	0.822916666666667	0.857142857142857	0.583333333333333	0.6	0.666666666666667	0.488372093023256	NA	0.588235294117647	0.863636363636364	0.636363636363636	0.8	0.729166666666667	0.69047619047619	0.758620689655172	0.333333333333333	0.883720930232558	0.892857142857143	0.865168539325843	0.833333333333333	0.933333333333333	0.857142857142857	0.518518518518518	0.7	0.853658536585366	0.678571428571429	0.641791044776119	0.64	0.714285714285714	0.774193548387097	NA	0.722222222222222	0.77027027027027
Scaffold_02	14516346	14516500	4	EPI-103,EPI-135,EPI-182,EPI-162,EPI-176,EPI-193,EPI-181,EPI-200,EPI-209,EPI-215		0.0416666666666667	0.028169014084507	0	0	0.0153846153846154	0	0.0666666666666667	0.0173913043478261	0	0	0	0	0.0384615384615385	0.01	0.02	NA	0.00775193798449612	0	0.0429447852760736	0.0263157894736842	0.0542635658914729	0.02	0	NA	NA	0.0159574468085106	0.0363636363636364	0.0303030303030303	0.00564971751412429	0.00793650793650794	0.00588235294117647	0.0173913043478261	0.0161290322580645	0.043859649122807	0.0384615384615385	0.0444444444444444	0.0164835164835165	0.00588235294117647	0.0253164556962025	0.0421686746987952	0.0547945205479452	0.00684931506849315	0.0133333333333333	0.055045871559633	0	0.102040816326531	0	0	0	0.0169491525423729	0	0.0283018867924528
Scaffold_02	14516945	14517050	3	EPI-111,EPI-120,EPI-143,EPI-181,EPI-182,EPI-176,EPI-209,EPI-215,EPI-160,EPI-167,EPI-168,EPI-200,EPI-169		0.00552486187845304	0.0102739726027397	0.0805084745762712	0.00641025641025641	0.0120481927710843	0.0344827586206897	0.0116279069767442	0	0.0106951871657754	0.0392156862745098	0.0359712230215827	0.00917431192660551	0.00699300699300699	0.0241545893719807	0.00689655172413793	0	0.0240963855421687	0.00980392156862745	0.0244755244755245	0.01	0.0552147239263804	0.0421455938697318	0.0178571428571429	0	0.00819672131147541	0.0273972602739726	0.0106382978723404	0.027027027027027	0.0547945205479452	0.0288461538461538	0.0523560209424084	0.0182648401826484	0.0106382978723404	0.0413223140495868	0.00510204081632653	0.00943396226415094	0.0053475935828877	0.00921658986175115	0	0.028	0.0197368421052632	0.0144230769230769	0.00757575757575758	0.0304568527918782	0.0144927536231884	0.0362694300518135	0	0.013986013986014	0.0238095238095238	0.00826446280991736	0.00775193798449612	0.0131578947368421
Scaffold_02	18667533	18667547	3	EPI-41,EPI-159,EPI-160,EPI-188	EPI-135,EPI-128,EPI-182,EPI-167	0.590909090909091	0.421052631578947	0.404255319148936	0.457627118644068	0.411764705882353	0.666666666666667	0.305555555555556	0.514285714285714	0.512820512820513	0.185185185185185	0.555555555555556	0.32	0.882352941176471	0.518518518518518	0.657894736842105	0.736842105263158	0.379310344827586	0.577777777777778	0.444444444444444	0.5	0.59375	0.355555555555556	0.538461538461538	NA	0.863636363636364	0.774193548387097	0.681818181818182	0.5	0.2	0.454545454545455	0.566666666666667	0.705882352941177	0.529411764705882	0.491803278688525	0.521739130434783	0.782608695652174	0.2	0.578947368421053	0.2	0.611111111111111	0.529411764705882	0.533333333333333	0.483870967741935	0.607142857142857	0.6	0.461538461538462	0.6	0.482758620689655	0.6	0.4	0.642857142857143	0.48
Scaffold_02	19333035	19333109	6	EPI-103,EPI-41,EPI-151,EPI-154,EPI-167,EPI-205,EPI-208,EPI-209,EPI-153,EPI-176		0.0333333333333333	0.0213776722090261	0	0.00749063670411985	0.0241379310344828	0.00892857142857143	0	0.00632911392405063	0	0.0100334448160535	0	0.00371747211895911	0.0743801652892562	0.00467289719626168	0.0204081632653061	0.0121951219512195	0.0297029702970297	0.00396825396825397	0.0473372781065089	0.0869565217391304	0.0368852459016393	0.00446428571428571	0.0113636363636364	0.0238095238095238	0.0152671755725191	0.00595238095238095	0	0.0246913580246914	0.117647058823529	0	0	0.0327868852459016	0.00568181818181818	0.0543478260869565	0.00609756097560976	0.0122699386503067	0.0153846153846154	0.00540540540540541	0	0	0.0657894736842105	0	0.0833333333333333	0.063953488372093	0	0	0	0	0.0206896551724138	0.0123456790123457	0	0
Scaffold_02	19848752	19848781	5	EPI-175,EPI-193,EPI-205,EPI-42,EPI-104		0	0.038961038961039	0	0	0.032520325203252	0.0172413793103448	0.0178571428571429	0	0	0	0	0.0491803278688525	0.0153846153846154	0.0595238095238095	0.0408163265306122	0.0227272727272727	0	0	0	0.0204081632653061	0.0151515151515152	0	0	0	0	0.0172413793103448	0.0273972602739726	0	0	0.0144927536231884	0	0.0512820512820513	0.0714285714285714	0	0.0196078431372549	0.0555555555555556	0.104166666666667	0.038961038961039	0	0.0266666666666667	0.132075471698113	0	0.0142857142857143	0.0181818181818182	0	0	0.0526315789473684	0	0	0	0.0185185185185185	0.0217391304347826
Scaffold_02	19852851	19852935	5	EPI-43,EPI-44,EPI-154,EPI-184,EPI-185,EPI-170,EPI-200,EPI-104,EPI-159		0.0705882352941176	0.0476190476190476	0.0555555555555556	0	0.0075187969924812	0.00970873786407767	0.0103092783505155	0	0	0	0	0	0	0.0363636363636364	0.072463768115942	0.206896551724138	0.0144927536231884	0.0140845070422535	0.0333333333333333	0.263157894736842	0.0142857142857143	0.0384615384615385	0.0869565217391304	0.181818181818182	0.075	0.04	0	0.0510204081632653	0.0666666666666667	0.0461538461538462	0.0645161290322581	0.229885057471264	0.0113636363636364	0.0661157024793388	0.0476190476190476	0.0531914893617021	0.0337078651685393	0	NA	0.147540983606557	0.105263157894737	0	0.00943396226415094	0.0229885057471264	0.0272727272727273	0.0151515151515152	0	0.105263157894737	0	0	0.0384615384615385	0.00943396226415094
Scaffold_02	19873995	19874009	3	EPI-111,EPI-119,EPI-127,EPI-41,EPI-227,EPI-44,EPI-159	EPI-153,EPI-184,EPI-214	0.61	0.543624161073825	0.639175257731959	0.464285714285714	0.629310344827586	0.50561797752809	0.527027027027027	0.505154639175258	0.693069306930693	0.54320987654321	0.488888888888889	0.625	0.666666666666667	0.57843137254902	0.545454545454545	0.818181818181818	0.4875	0.467391304347826	0.323076923076923	0.576470588235294	0.602150537634409	0.518796992481203	0.363636363636364	0.6	0.826086956521739	0.475728155339806	0.508771929824561	0.492957746478873	0.585858585858586	0.483333333333333	0.464285714285714	0.433734939759036	0.625	0.597122302158273	0.448717948717949	0.432432432432432	0.505263157894737	0.526717557251908	0.581395348837209	0.583333333333333	0.555555555555556	0.540229885057471	0.48314606741573	0.476635514018692	0.415929203539823	0.578125	0.478260869565217	0.574468085106383	0.565217391304348	0.695652173913043	0.464788732394366	0.483333333333333
Scaffold_02	24633744	24633767	3	EPI-135,EPI-43,EPI-168,EPI-170,EPI-194,EPI-209,EPI-230	EPI-128,EPI-188,EPI-127,EPI-143,EPI-184	0	0.115384615384615	0.0540540540540541	0.0309278350515464	0.0677966101694915	0.0606060606060606	0.0740740740740741	0.0384615384615385	0	0	0.0192307692307692	0.15	0.107142857142857	0.127659574468085	0.193548387096774	0	0.1875	NA	0	0.0857142857142857	0.136363636363636	0.0266666666666667	0	NA	NA	0.0740740740740741	0.0666666666666667	0.0882352941176471	0.0681818181818182	0.25	0.0882352941176471	0.0793650793650794	0.0789473684210526	0.0851063829787234	0.0909090909090909	0	0.105263157894737	0.151515151515152	NA	0.0212765957446809	0	0.0645161290322581	0.0487804878048781	0.140350877192982	0.161764705882353	0	0.0294117647058824	0.115384615384615	0.0714285714285714	0.178571428571429	0	0.216216216216216
Scaffold_02	28519662	28519931	8	EPI-120,EPI-135,EPI-136,EPI-181,EPI-170,EPI-193,EPI-205,EPI-229,EPI-151,EPI-153,EPI-160,EPI-167,EPI-200,EPI-111,EPI-194,EPI-206		0.0684410646387833	0.00564971751412429	0.0426829268292683	0.0192307692307692	0.062111801242236	0.129807692307692	0.0673758865248227	0.0626780626780627	0.0101351351351351	0	0.0426356589147287	0.00510204081632653	0.0253164556962025	0.0307692307692308	0.036231884057971	0.230769230769231	0.0537190082644628	0.0289017341040462	0.0650406504065041	0.00578034682080925	0.152542372881356	0.0128205128205128	0.00561797752808989	0.0319148936170213	0	0.0727848101265823	0.0078125	0.0289017341040462	0.107317073170732	0.0441176470588235	0.0364963503649635	0.0681818181818182	0.0235294117647059	0.00743494423791822	0.0197368421052632	0.015748031496063	0.0405405405405405	0.0694006309148265	0	0.0472972972972973	0.0421052631578947	0.0650887573964497	0.0384615384615385	0.00543478260869565	0.0398773006134969	0.0222222222222222	0.0714285714285714	0.0476190476190476	0.0123456790123457	0.0099009900990099	0.125	0
Scaffold_02	32076210	32076230	3	EPI-135,EPI-187,EPI-209,EPI-220,EPI-208	EPI-111,EPI-127,EPI-128,EPI-167,EPI-168,EPI-227	0.666666666666667	0.423076923076923	0.291666666666667	0.631578947368421	0.5	0.666666666666667	0.711111111111111	0.555555555555556	0.266666666666667	0.272727272727273	0.714285714285714	0.55	0.419354838709677	0.541666666666667	0.636363636363636	0.5	0.454545454545455	NA	0.416666666666667	0.6	0.526315789473684	0.53125	1	NA	0.4	NA	0.363636363636364	0.705882352941177	0.166666666666667	0.25	0.4375	0.533333333333333	0.476190476190476	0.55	0.702702702702703	0.4	0.333333333333333	0.482758620689655	0.4	0.653846153846154	0.541666666666667	0.4	0.72	0.714285714285714	0.454545454545455	0.636363636363636	0.833333333333333	NA	NA	0.285714285714286	0.411764705882353	NA
Scaffold_02	32494181	32494188	3	EPI-111,EPI-143,EPI-44,EPI-182,EPI-187	EPI-128,EPI-193	0.44	0.6	0.685714285714286	0.5	0.333333333333333	0.371428571428571	0.386363636363636	0.583333333333333	0.432432432432432	0.256410256410256	0.826086956521739	0.324324324324324	0.416666666666667	0.466666666666667	0.347826086956522	0.739130434782609	0.568627450980392	0.38	0.3	0.428571428571429	0.448275862068966	0.614035087719298	0.3	NA	NA	0.476190476190476	0.3	0.6	0.409090909090909	0.344827586206897	0.416666666666667	0.571428571428571	0.413793103448276	0.577777777777778	0.676470588235294	0.6	0.297297297297297	0.461538461538462	0.470588235294118	0.5	0.625	0.361111111111111	0.375	0.419354838709677	0.553191489361702	0.469387755102041	0.354838709677419	0.35	NA	0.352941176470588	NA	0.380952380952381
Scaffold_02	36294037	36294501	12	EPI-160,EPI-167,EPI-169,EPI-188,EPI-220,EPI-119,EPI-206,EPI-42,EPI-43,EPI-162,EPI-205,EPI-136,EPI-153,EPI-226,EPI-103		0.0871212121212121	0.0103950103950104	0.0186666666666667	0.0110803324099723	0.0710823909531502	0.0140350877192982	0.0177304964539007	0.072463768115942	0.0210280373831776	0.012853470437018	0	0.0152671755725191	0.0209424083769634	0.0957178841309824	0.0921052631578947	0.0050761421319797	0.00790513833992095	0.0133928571428571	0.0730769230769231	0.0130718954248366	0.00778210116731518	0.00680272108843537	0.0103626943005181	0.0166666666666667	0.0198019801980198	0.06	0.00546448087431694	0.0828729281767956	0.047808764940239	0.00546448087431694	0.106918238993711	0.0264150943396226	0.00255754475703325	0.0303030303030303	0.0142857142857143	0.0972972972972973	0.0203389830508475	0.0244444444444444	0.0181818181818182	0.0122950819672131	0.0393700787401575	0.0658307210031348	0.018348623853211	0.0272108843537415	0.0249480249480249	0.015748031496063	0.0926829268292683	0	0.125714285714286	0.0339805825242718	0.0174418604651163	0.0106761565836299
